Id;Band;Title;Cover;plays;Spotify;Albums;;;;;;;;
2491;The Last Shadow Puppets ; Gas Dance;http://userserve-ak.last.fm/serve/126/88952279.png;121470;3cJnLDTM8aj0gcJxUjg2Lw;0;;;;;;;;
2492;Marina & the Diamonds ; Power & Control;http://userserve-ak.last.fm/serve/126/87987741.png;1214281;2IPMpbBwyCm2V6azTZgAKj;0;;;;;;;;
2493;Arctic Monkeys ; All My Own Stunts;http://userserve-ak.last.fm/serve/126/66238392.png;1318260;6hHPsdwtatZSySuPgLlgsV;0;;;;;;;;
2494;Zhu ; Faded.;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;13405;28yU9kjRYIU68AjYF3yWFp;0;;;;;;;;
2495;Banks ; Fall Over;http://userserve-ak.last.fm/serve/126/87984237.png;115651;1jROHfcyUn3lvSX0YKA5e8;0;;;;;;;;
2496;The Last Shadow Puppets ; Wondrous Place;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;215397;0VS94nnx5L0D8qqyXJ3jvG;0;;;;;;;;
2497;Arctic Monkeys ; The Hellcat Spangled Shalalala;http://userserve-ak.last.fm/serve/126/66238392.png;1889292;1UoMqH2Q4sZ9kjCHmQMtkP;http://www.lastfm.it//music/Arctic+Monkeys/Suck+It+and+See;http://www.lastfm.it//music/Arctic+Monkeys/Suck+It+and+See+Sampler;http://www.lastfm.it//music/Arctic+Monkeys/The+Hellcat+Spangled+Shalalala;http://www.lastfm.it//music/Arctic+Monkeys/iTunes+Festival:+London+2011;;;;;
2498;Nicky Romero ; Toulouse (Headhunterz Remix);http://userserve-ak.last.fm/serve/126/91833879.jpg;3599;6nNLZLkQgcDDYzdmiMna1I;http://www.lastfm.it//music/Headhunterz/Hard+With+Style;http://www.lastfm.it//music/Various/disco:wax+presents:+Remixes+Part+9;http://www.lastfm.it//music/Various+Artists/Mega+Dance+Top+50+Spring+2013;;;;;;
2499;Gorgon City ; Real (feat. Yasmin);http://userserve-ak.last.fm/serve/126/89029637.png;44984;0EsLK7PTuk8WFPvx95w4hK;http://www.lastfm.it//music/Gorgon+City/Real+EP;http://www.lastfm.it//music/Various+Artists/Strictly+Ibiza+2013+(feat.+Yasmin,+Kali,,+Shawnee+Taylor,+Rachel+K+Colier,+Tymer,+Charlene+Soraia+&+Scuba,+Mila+Falls,+Max+%27c,+Omarion,+Fleur,+Geneva+Lane,+Matt+Beilis);;;;;;;
2500;Jake Bugg ; Seen It All;http://userserve-ak.last.fm/serve/126/82993237.png;708626;4hB5kfacjhbJeKLU4Dt3oW;0;;;;;;;;
2501;Tinashe ; 2 On (feat. ScHoolboy Q);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;24930;3tskm2VLEz5w2AcfKFnzvR;0;;;;;;;;
2502;Hardwell ; Spaceman (Headhunterz Remix);http://userserve-ak.last.fm/serve/126/76035558.png;17135;045ty2T3lmpenR9I028RkL;http://www.lastfm.it//music/Hardwell/Spaceman;http://www.lastfm.it//music/Hardwell/I+am+Hardwell;http://www.lastfm.it//music/Hardwell/Hardwell+Presents+Revealed,+Vol.+4;http://www.lastfm.it//music/Headhunterz/Hard+With+Style;;;;;
2503;Neon Jungle ; Braveheart;http://userserve-ak.last.fm/serve/126/95236869.png;134124;0kN9WEpdiMJIIDDMq9F1ue;http://www.lastfm.it//music/Neon+Jungle/Braveheart;http://www.lastfm.it//music/+noredirect/Various/Clubbing+2014;http://www.lastfm.it//music/Various+Artists/Now+That%E2%80%99s+What+I+Call+Music!+87;;;;;;
2504;Jake Bugg ; Someone Told Me;http://userserve-ak.last.fm/serve/126/82993237.png;430704;5GnGNTjzywEnaoOtOKjvzh;0;;;;;;;;
2505;ASTR ; Hold On We're Going Home (Drake Cover);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;27906;1NWKA3I9DXjtgn4XiFBpsv;0;;;;;;;;
2506;Wilkinson ; Afterglow;http://userserve-ak.last.fm/serve/126/92693231.jpg;204153;28lgEpICJ0alsVDnOufiAQ;http://www.lastfm.it//music/Wilkinson/Lazers+Not+Included;http://www.lastfm.it//music/Andy+C/Nightlife+6;http://www.lastfm.it//music/Various+Artists/Drum+&+Bass+Arena+2014;http://www.lastfm.it//music/Various+Artists/Life+Is+Music+2013.2;;;;;
2507;Hardwell ; Never Say Goodbye - Radio Edit;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;34736;15lyR4LHGKN8xA42cN2OgT;0;;;;;;;;
2508;Tinashe ; Boss (Ryan Hemsworth Remix);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;35483;3tskm2VLEz5w2AcfKFnzvR;0;;;;;;;;
2509;James Arthur ; Suicide;http://userserve-ak.last.fm/serve/126/93737921.png;38439;5ASYKV7L20Xz5Cub2t4FeA;http://www.lastfm.it//music/James+Arthur/James+Arthur+(Deluxe);http://www.lastfm.it//music/James+Arthur/James+Arthur;;;;;;;
2510;The Knocks ; Comfortable (feat. X Ambassadors);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;18089;0trlOKUw95CuvOJumlSX5T;0;;;;;;;;
2511;Calvin Harris ; Ready for the Weekend (Dave Spoon remix);http://userserve-ak.last.fm/serve/126/42919733.png;20910;2SvL4nmg9dI852R39yqlLL;http://www.lastfm.it//music/Calvin+Harris/Ready+for+the+Weekend;http://www.lastfm.it//music/John+Course/Ministry+of+Sound:+The+Annual+2010;http://www.lastfm.it//music/Various+Artists/Ministry+of+Sound+The+Annual+2010;http://www.lastfm.it//music/Various+Artists/Now+Mix;;;;;
2512;Adele ; I'll Be Waiting;http://userserve-ak.last.fm/serve/126/79993209.png;2254159;79VrLhKslMZnzlfyVPtgSP;http://www.lastfm.it//music/Adele/21;http://www.lastfm.it//music/Adele/ADELE+Live+At+The+Royal+Albert+Hall;http://www.lastfm.it//music/Adele/2011-04-08:+Paradiso+FM,+Amsterdam,+Netherlands;;;;;;
2513;RAC ; I Should've Guessed feat. SPEAK;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;7467;1N6M5Y3rZOjIoQqNEM1v8x;0;;;;;;;;
2514;Ellie Goulding ; In My City;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;274789;08A0IkihZz2ZHH2kEdwQ96;0;;;;;;;;
2515;French Horn Rebellion ; Swing Into It feat. HAERTS (Chordashian Remix);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;1123;3i4tGXsp3EtuUFvhpWofcS;0;;;;;;;;
2516;Foxes ; Warrior;http://userserve-ak.last.fm/serve/126/78749483.png;91507;0jPs0P8Hs3stlnX2tSlEJ3;http://www.lastfm.it//music/Foxes/Warrior+EP;http://www.lastfm.it//music/Foxes/Warrior;;;;;;;
2517;ASTR ; Razor;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;18955;2CgcIjtL898UDX9vs7w19y;0;;;;;;;;
2518;Avicii ; Addicted To You (Sick Individuals Remix);http://userserve-ak.last.fm/serve/126/97489699.png;956;5EFkQDfihBh3LjsgGAXgYJ;0;;;;;;;;
2519;Iggy Azalea ; My World;http://userserve-ak.last.fm/serve/126/75596352.png;356174;6wQ23fXXzURmj0tDgoKAUC;0;;;;;;;;
2520;Foxes ; White Coats;http://userserve-ak.last.fm/serve/126/78749483.png;129701;0ZzDaJxOELf1BPGs8cfn3z;http://www.lastfm.it//music/Foxes/Warrior+EP;http://www.lastfm.it//music/Foxes/Glorious;http://www.lastfm.it//music/Foxes/Warrior;http://www.lastfm.it//music/Various+Artists/Paste+mPlayer+%2351;;;;;
2521;The Chainsmokers ; #SELFIE (Elephante Remix);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;3566;0DY2NCOftvmXWM0tCEgXsL;0;;;;;;;;
2522;R3hab ; Samurai (Go Hard);http://userserve-ak.last.fm/serve/126/96878931.png;3610;43RVJQd6lIv91eqYWbqr27;http://www.lastfm.it//music/R3hab/Samurai+(Go+Hard);http://www.lastfm.it//music/Various+Artists/Empo+6%C2%BA+Aniversario;;;;;;;
2523;Sky Ferreira ; Ghost;http://userserve-ak.last.fm/serve/126/82096603.png;175400;3pDVjgTTMIFS4OKvjXKRD8;http://www.lastfm.it//music/Sky+Ferreira/Ghost+EP;http://www.lastfm.it//music/Sky+Ferreira/Ghost+-+EP;http://www.lastfm.it//music/Sky+Ferreira/Ghost;;;;;;
2524;Sylvan Esso ; Hey Mami;http://userserve-ak.last.fm/serve/126/99035581.jpg;35015;2ao8dg61bbEJOqLwzOf2kF;0;;;;;;;;
2525;Azealia Banks ; Yung Rapunxel;http://userserve-ak.last.fm/serve/126/87607059.png;319879;000V1h906qjCoarB304PXW;http://www.lastfm.it//music/Azealia+Banks/Yung+Rapunxel;http://www.lastfm.it//music/Azealia+Banks/Broke+With+Expensive+Taste;;;;;;;
2526;Showtek & Ookay ; Bouncer (Original Mix);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;1729;0HSHOXIDMwhFbXHnaxpvxE;0;;;;;;;;
2527;Fyfe ; Lies;http://userserve-ak.last.fm/serve/126/88424773.jpg;18800;1WCTnKxliku4ZL9dabOPxo;0;;;;;;;;
2528;The Chainsmokers ; #Selfie (Original Mix);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;10443;0DY2NCOftvmXWM0tCEgXsL;0;;;;;;;;
2529;HARDWELL & MAKJ ; Countdown;http://userserve-ak.last.fm/serve/126/93798485.png;7516;3BifehN8EsU01jMHfppiBk;http://www.lastfm.it//music/HARDWELL+&+MAKJ/Countdown;http://www.lastfm.it//music/m-flo/EDM-FLO;http://www.lastfm.it//music/Various+Artists/Club+Sounds:+Best+of+2013;http://www.lastfm.it//music/Various+Artists/Ministry+of+Sound:+Clubbers+Guide+To+2014;;;;;
2530;Azealia Banks ; 212 (feat. Lazy Jay);http://userserve-ak.last.fm/serve/126/85402079.jpg;2786165;0dwtVzKs2caAAZvXeeNBJu;0;;;;;;;;
2531;Great Good Fine OK ; You're the One for Me;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;48491;3HuSvV7kQJmHyyEawKipiD;0;;;;;;;;
2532;Ellie Goulding ; Hanging On (feat. Tinie Tempah) [Full Length Version];http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;113256;42SsqIfcguRQKEjEMwmwyK;0;;;;;;;;
2533;Nicky Romero ; Symphonica (Suedes Dubstep Edit);http://userserve-ak.last.fm/serve/126/89771697.png;483;2c6QOqIX8SR82QMOhJPKAU;0;;;;;;;;
2534;The 1975 ;12;http://userserve-ak.last.fm/serve/126/92910831.png;141350;51riZSyEd0udB15JWjdcwn;0;;;;;;;;
2535;Chelsea Lankes ; Ghost;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;14021;4Yt2MFYclIYZZS9VHyVd1G;0;;;;;;;;
2536;Arcade Fire ; Flashbulb Eyes;http://userserve-ak.last.fm/serve/126/93250337.png;787607;2gKZXeCTkQjblUQgnKF7Ow;0;;;;;;;;
2537;Storm Queen ; Look Right Through (Dub);http://userserve-ak.last.fm/serve/126/98798889.png;1710;7scXJuJacUGz0kGdLIB1nQ;http://www.lastfm.it//music/Storm+Queen/Look+Right+Through+(Remixes);http://www.lastfm.it//music/Storm+Queen/Look+Right+Through+(Part+2);http://www.lastfm.it//music/Storm+Queen/Look+Right+Through,+Part+2;;;;;;
2538;Nicky Romero ; Symphonica (Cash Cash Remix);http://userserve-ak.last.fm/serve/126/89771697.png;1051;4Qp8BS6kqc2rIikVhsfV2O;0;;;;;;;;
2539;The National ; Demons;http://userserve-ak.last.fm/serve/126/91490311.png;1041633;2vtvk138TOTFHGBh4yhYfV;0;;;;;;;;
2540;Carousel ; Into the Night;http://userserve-ak.last.fm/serve/126/94756913.jpg;12993;4NEtwdWN0JVGb70t3kDC26;0;;;;;;;;
2541;Green Velvet ; Flash (Nicky Romero Remix);http://userserve-ak.last.fm/serve/126/62622111.jpg;12228;2J5wB6MNT0F2JjfCJ9QI88;http://www.lastfm.it//music/Green+Velvet/Flash+Remixes;http://www.lastfm.it//music/Sam+La+More+%2F+Tommy+Trash/Ministry+of+Sound:+Sessions+Eight;http://www.lastfm.it//music/Laidback+Luke/Cream+Ibiza;http://www.lastfm.it//music/A-Trak/BBC+Essential+Mix;;;;;
2542;The National ; Heavenfaced;http://userserve-ak.last.fm/serve/126/91490311.png;829683;1rEEgRINO05qGniV12qiZP;0;;;;;;;;
2543;Hardwell ; Call Me a Spaceman (Extended Mix);http://userserve-ak.last.fm/serve/126/87256049.jpg;4008;26KgLdGMrWjuRPTIyusrXN;http://www.lastfm.it//music/Hardwell/Call+Me+a+Spaceman+(feat.+Mitch+Crown);http://www.lastfm.it//music/Hardwell/Revealed+(Volume+3);;;;;;;
2544;James Morrison ; Slave to the Music;http://userserve-ak.last.fm/serve/126/66720220.png;188920;4FbjlKE3vmFcpKw9E3qG71;http://www.lastfm.it//music/James+Morrison/The+Awakening;http://www.lastfm.it//music/James+Morrison/Slave+To+The+Music;http://www.lastfm.it//music/Various+Artists/538+Hitzone:+Best+of+2011;http://www.lastfm.it//music/Various+Artists/Radio+538+Hitzone+59;;;;;
2545;Vampire Weekend ; Don't Lie;http://userserve-ak.last.fm/serve/126/92503657.png;851619;2H6rj2XaBUJnag8iS2uKCt;0;;;;;;;;
2546;Gorgon City ; Intentions (feat. Clean Bandit) (Club Mix);http://userserve-ak.last.fm/serve/126/89614333.png;4056;649xyonl2zr3Gj862rwU4X;0;;;;;;;;
2547;James Morrison ; Say Something Now;http://userserve-ak.last.fm/serve/126/66720220.png;92888;3awHt0nHaZjkdvq4T6zOMv;0;;;;;;;;
2548;Hardwell ; Spaceman (Drown The Fish Remix);http://userserve-ak.last.fm/serve/126/76035558.png;1825;1lzRcauvZBNG0kQSDeEuIT;http://www.lastfm.it//music/Hardwell/Spaceman;http://www.lastfm.it//music/Hardwell/Hardwell+Presents+Revealed,+Vol.+3;http://www.lastfm.it//music/Hardwell/Spaceman+(Outer+Space+Remixes);;;;;;
2549;RAC ; Tear You Down (feat. Alex Ebert);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;11759;1N6M5Y3rZOjIoQqNEM1v8x;0;;;;;;;;
2550;Gorgon City ; Ready For Your Love (Etherwood Remix);http://userserve-ak.last.fm/serve/126/96389725.png;2261;0vX0jrssCVR0IbeeAABxMU;0;;;;;;;;
2551;Ed Sheeran ; Kiss Me;http://userserve-ak.last.fm/serve/126/88259807.png;1405186;0UaRnB2mVCc48UV9AmdLFR;http://www.lastfm.it//music/Ed+Sheeran/%252B;http://www.lastfm.it//music/Various+Artists/Now+That%27s+What+I+Call+Music,+Volume+41;;;;;;;
2552;Dada Life ; So Young So High (Dillon Francis Remix);http://userserve-ak.last.fm/serve/126/88569659.jpg;13198;0vH9RUA94cZK4bcpaVfXet;http://www.lastfm.it//music/Dada+Life/So+Young+So+High;http://www.lastfm.it//music/Dada+Life/So+Young+So+High+-+Single;http://www.lastfm.it//music/Dada+Life/So+Young+So+High+(Dillon+Francis+Remix);http://www.lastfm.it//music/Various+Artists/Absolute+Dance+Spring+2013;;;;;
2553;Goodbye Chanel ; FOREVA;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;7272;6xqtuRhzKwRghzVxj9M302;0;;;;;;;;
2554;MØ ; Never Wanna Know;http://userserve-ak.last.fm/serve/126/94201413.png;207981;096NwMOjDw9KKtLAXzgkwk;http://www.lastfm.it//music/M%C3%98/Bikini+Daze+EP;http://www.lastfm.it//music/M%C3%98/No+Mythologies+to+Follow+(Deluxe);http://www.lastfm.it//music/M%C3%98/No+Mythologies+to+Follow;http://www.lastfm.it//music/M%C3%98/Bikini+Daze;;;;;
2555;Nicki Minaj ; Freedom;http://userserve-ak.last.fm/serve/126/87925707.png;198005;3UQtLqO11WXsKngQuLS9ed;http://www.lastfm.it//music/Nicki+Minaj/Pink+Friday:+Roman+Reloaded+the+Re-Up;http://www.lastfm.it//music/Nicki+Minaj/Freedom;http://www.lastfm.it//music/Nicki+Minaj/Pink+Friday:+Roman+Reloaded+-+The+Re-Up;http://www.lastfm.it//music/Nicki+Minaj/Pink+Friday:+Roman+Reloaded:+The+Re-Up;;;;;
2556;Skizzy Mars ; All Say;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;7737;2aTY5rL7Vv8GJ8MDPRlzfF;0;;;;;;;;
2557;Zedd ; Spectrum (Monsta Remix);http://userserve-ak.last.fm/serve/126/82611209.png;5846;7KbxWZh1ccCTaJjdxkGnKi;http://www.lastfm.it//music/Zedd/Spectrum+EP;http://www.lastfm.it//music/Zedd/Spectrum+(Remixes);;;;;;;
2558;Foxes ; Holding onto Heaven;http://userserve-ak.last.fm/serve/126/96779637.png;94847;4HeDsl7gcf5yRfHUyvptlR;http://www.lastfm.it//music/Foxes/Glorious;http://www.lastfm.it//music/Foxes/Holding+Onto+Heaven;http://www.lastfm.it//music/Foxes/Artist+Lounge;;;;;;
2559;Angel Haze ; Echelon (It's My Way);http://userserve-ak.last.fm/serve/126/95345323.png;71568;0kIyuqqTNRb1Dr5cu86YPp;http://www.lastfm.it//music/Angel+Haze/Dirty+Gold;http://www.lastfm.it//music/Angel+Haze/Echelon+(It%27s+My+Way);;;;;;;
2560;Lawson ; Standing in the Dark;http://userserve-ak.last.fm/serve/126/82261817.png;113717;3drIJoDdZVitoFY0BikVZM;http://www.lastfm.it//music/Lawson/Chapman+Square;http://www.lastfm.it//music/Lawson/Chapman+Square+(Deluxe+Version);http://www.lastfm.it//music/Lawson/Chapman+Square+Chapter+II;http://www.lastfm.it//music/Lawson/Chapman+Square+Chapter+II+(Deluxe+Version);;;;;
2561;safia ; Paranoia, Ghosts & Other Sounds;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;12487;32Z54yyOInrL7bAk2ZRN2d;0;;;;;;;;
2562;Shit Robot ; We Got A Love;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;7320;1NauizwCSFPBQJh7YvgEW4;0;;;;;;;;
2563;Lawson ; Make It Happen;http://userserve-ak.last.fm/serve/126/82261817.png;21606;5OHwyr1icA3MYqRMiSKAMu;http://www.lastfm.it//music/Lawson/Chapman+Square;http://www.lastfm.it//music/Lawson/Chapman+Square+(Deluxe+Version);http://www.lastfm.it//music/Lawson/Chapman+Square+Chapter+II;http://www.lastfm.it//music/Lawson/Chapman+Square+Chapter+II+(Deluxe+Version);;;;;
2564;Foals ; Milk & Black Spiders;http://userserve-ak.last.fm/serve/126/86656233.png;614630;59mFG1vzIsqP1u4elawUgX;http://www.lastfm.it//music/Foals/Holy+Fire;http://www.lastfm.it//music/Foals/CCTV+Sessions;http://www.lastfm.it//music/Foals/Live+At+The+Royal+Albert+Hall;;;;;;
2565;Tourist ; I Can't Keep Up (feat. Will Heard);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;26872;6ZjkvDRI46EiPXG3yqjatv;0;;;;;;;;
2566;The Juan Maclean ; Get Down (With My Love);http://userserve-ak.last.fm/serve/126/96904241.png;3887;1eDVn81HMIwiVkWl1TLO4E;0;;;;;;;;
2567;The Wanted ; Walks Like Rihanna;http://userserve-ak.last.fm/serve/126/90347347.png;288124;01ZKAdqBKTkbQP84baPfX8;http://www.lastfm.it//music/The+Wanted/Walks+Like+Rihanna;http://www.lastfm.it//music/The+Wanted/Word+of+Mouth;http://www.lastfm.it//music/Various+Artists/Bravo+Hits+82;http://www.lastfm.it//music/Various+Artists/NOW:+The+Hits+of+Summer+2014;;;;;
2568;Storm Queen ; Look Right Through (Aeroplane Remix);http://userserve-ak.last.fm/serve/126/98798889.png;3574;2hbOj8u5OSFdijZ4EifkAS;http://www.lastfm.it//music/Storm+Queen/Look+Right+Through+(Remixes);http://www.lastfm.it//music/Storm+Queen/Look+Right+Through,+Part+1;;;;;;;
2569;Movement ; Like Lust;http://userserve-ak.last.fm/serve/126/98059295.jpg;22514;1k6xkd2SzVwXjy8Epc8TBy;http://www.lastfm.it//music/Movement/Movement;http://www.lastfm.it//music/Movement/Like+Lust;http://www.lastfm.it//music/Movement/Movement+EP;;;;;;
2570;The Juan Maclean ; Happy House;http://userserve-ak.last.fm/serve/126/24835667.jpg;155517;1GLK1mBcndsIRrPDjlOyoA;http://www.lastfm.it//music/The+Juan+Maclean/The+Future+Will+Come;http://www.lastfm.it//music/The+Juan+Maclean/Happy+House;http://www.lastfm.it//music/+noredirect/The+Juan+McLean/The+Future+Will+Come;http://www.lastfm.it//music/Future+Disco/Future+Disco+2;;;;;
2571;Daughtry ; Waiting for Superman;http://userserve-ak.last.fm/serve/126/93177451.png;147351;0VKYHUrAXZnzLpNh9YFckH;http://www.lastfm.it//music/Daughtry/Waiting+for+Superman;http://www.lastfm.it//music/Daughtry/Baptized+(Deluxe+Version);http://www.lastfm.it//music/Daughtry/Baptized;http://www.lastfm.it//music/Various+Artists/Promo+Only:+Hot+Video,+January+2014;;;;;
2572;Noir & Haze ; Around (Subb-an Remix);http://userserve-ak.last.fm/serve/126/90244321.png;4519;4aCE4SDd7ZS0iBmsF9Uozf;http://www.lastfm.it//music/Noir+&+Haze/Around+(Subb-An+Remix);http://www.lastfm.it//music/Various+Artists/The+Sound+of+Deep+House+-+Ministry+of+Sound;http://www.lastfm.it//music/Various+Artists/Ministry+Of+Sound:+The+Sound+Of+Deep+House;http://www.lastfm.it//music/Various+Artists/All+Gone+Miami+%2712;;;;;
2573;Radiohead ; Faust Arp;http://userserve-ak.last.fm/serve/126/47882499.png;5784826;1frWqD5oqa1mukQJKYyzqn;http://www.lastfm.it//music/Radiohead/In+Rainbows;http://www.lastfm.it//music/Radiohead/Greatest+Hits;http://www.lastfm.it//music/Radiohead/Thumbs+Down+(Webcast);http://www.lastfm.it//music/Radiohead/2010-01-24:+Los+Angeles,+CA,+USA;;;;;
2574;Miles Kane ; Kingcrawler;http://userserve-ak.last.fm/serve/126/62665325.png;222927;7d8shIALx7df6R72hxnm8G;0;;;;;;;;
2575;The Crystal Ark ; Ascension;http://userserve-ak.last.fm/serve/126/83847815.jpg;2452;37s0ccYYKkimznDd3SYvGZ;0;;;;;;;;
2576;Nicki Minaj ; High School (feat. Lil Wayne);http://userserve-ak.last.fm/serve/126/84007767.png;114236;07Ad7AoUdLBfzoAHsxqqsd;http://www.lastfm.it//music/Nicki+Minaj/Pink+Friday:+Roman+Reloaded+-+The+Re-Up;http://www.lastfm.it//music/Nicki+Minaj/Pink+Friday:+Roman+Reloaded,+The+Re-UP;;;;;;;
2577;The National ; This Is the Last Time;http://userserve-ak.last.fm/serve/126/91490311.png;942015;6XW2rKHwNnX5qzk79Qis9w;0;;;;;;;;
2578;The Strokes ; Soma;http://userserve-ak.last.fm/serve/126/72672492.png;3224282;1EFn9Ecd7CH38UPWRcoKoe;http://www.lastfm.it//music/The+Strokes/Is+This+It;http://www.lastfm.it//music/The+Strokes/2002-03-18:+Paris,+France;http://www.lastfm.it//music/The+Strokes/The+Collection;http://www.lastfm.it//music/The+Strokes/Live+at+Accelerator+Stockholm;;;;;
2579;Bombay Bicycle Club ; Your Eyes;http://userserve-ak.last.fm/serve/126/76981768.png;523962;1e4MT8YqrdtmWzTaR00AFQ;0;;;;;;;;
2580;Iggy Azalea ; Fancy (feat. Charli XCX);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;418646;4xX0gBAHpvMW8TyPSXjDzC;0;;;;;;;;
2581;Avicii ; Liar Liar (Avicii By Avicii);http://userserve-ak.last.fm/serve/126/97501829.png;5011;6XWg4xyFiJTvuG5ab6dUkU;http://www.lastfm.it//music/Avicii/True:+Avicii+By+Avicii;http://www.lastfm.it//music/Avicii/True+(Avicii+By+Avicii);;;;;;;
2582;The Same ; The Same;http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;78;4RSZHzm8ZCI0Knhr7GpuWw;http://www.lastfm.it//music/The+Same/Tic-Tac-Toe;http://www.lastfm.it//music/The+Same/Self+Contained;;;;;;;
2583;Bastille ; Weight of Living, Pt. I;http://userserve-ak.last.fm/serve/126/94542125.png;306132;0F31oFoVPtwMpjTO2IuyyU;http://www.lastfm.it//music/Bastille/All+This+Bad+Blood;http://www.lastfm.it//music/Bastille/Bad+Blood+(The+Extended+Cut);;;;;;;
2584;Avicii ; Hey Brother (Avicii By Avicii);http://userserve-ak.last.fm/serve/126/97501829.png;4634;2KQv3sdbyzdDltMInbpU9X;http://www.lastfm.it//music/Avicii/True:+Avicii+By+Avicii;http://www.lastfm.it//music/Avicii/True+(Avicii+By+Avicii);;;;;;;
2585;Bombay Bicycle Club ; Take The Right One;http://userserve-ak.last.fm/serve/126/76981768.png;410940;02BV4eEU6hVwYH0oCUiy5c;0;;;;;;;;
2586;The 1975 ; Robbers;http://userserve-ak.last.fm/serve/126/92910831.png;253360;73jVPicY2G9YHmzgjk69ae;0;;;;;;;;
2587;Vindata ; All I Really Need (feat. Kenzie May);http://cdn.last.fm/flatness/responsive/2/noimage/default_album_140_g2.png;12717;67jWPY16nwKPDuzlZkfJV0;0;;;;;;;;
2588;Krewella ; Enjoy the Ride (Armin van Buuren Remix);http://userserve-ak.last.fm/serve/126/97494787.jpg;4217;236sBVEauoVa6mKxQvjBB2;http://www.lastfm.it//music/Krewella/Enjoy+the+Ride;http://www.lastfm.it//music/Various+Artists/Dream+Dance,+Volume+71;;;;;;;
2589;Vampire Weekend ; Giving up the Gun;http://userserve-ak.last.fm/serve/126/92588841.png;2696464;1qBhwKYvmHynSH2tXcR4hw;http://www.lastfm.it//music/Vampire+Weekend/Contra;http://www.lastfm.it//music/Various+Artists/Promo+Only:+Modern+Rock+Radio,+June+2010;http://www.lastfm.it//music/Various+Artists/FM4+Soundselection:+22;http://www.lastfm.it//music/Various+Artists/Alternative+Times,+Volume+115;;;;;
